confidence,location,sound,fpath
0.979147,372000,S1,./data/set_a/__201012172010.wav
0.986584,373000,S1,./data/set_a/__201012172010.wav
0.966271,373500,S2,./data/set_a/__201012172010.wav
0.953963,374000,S2,./data/set_a/__201012172010.wav
0.986055,374500,S1,./data/set_a/__201012172010.wav
0.959995,376000,S1,./data/set_a/__201012172010.wav
0.999998,376500,S2,./data/set_a/__201012172010.wav
0.997378,377500,S2,./data/set_a/__201012172010.wav
0.998885,378000,S1,./data/set_a/__201012172010.wav
0.922224,378500,S2,./data/set_a/__201012172010.wav
0.999574,379000,S2,./data/set_a/__201012172010.wav
0.900951,379500,S1,./data/set_a/__201012172010.wav
0.972338,382000,S1,./data/set_a/__201012172010.wav
0.999696,382500,S1,./data/set_a/__201012172010.wav
0.999619,383000,S1,./data/set_a/__201012172010.wav
0.99867,383500,S2,./data/set_a/__201012172010.wav
0.999528,384000,S1,./data/set_a/__201012172010.wav
0.982087,385000,S1,./data/set_a/__201012172010.wav
0.993948,386000,S1,./data/set_a/__201012172010.wav
0.921181,386500,S1,./data/set_a/__201012172010.wav
0.996731,388500,S2,./data/set_a/__201012172010.wav
0.91529,391500,S2,./data/set_a/__201012172010.wav
0.991212,392500,S2,./data/set_a/__201012172010.wav
0.976317,393000,S2,./data/set_a/__201012172010.wav
0.960695,3000,S1,./data/set_a/__201101051105.wav
0.957218,4000,S1,./data/set_a/__201101051105.wav
0.981402,5000,S2,./data/set_a/__201101051105.wav
0.904834,6000,S1,./data/set_a/__201101051105.wav
0.945189,7000,S1,./data/set_a/__201101051105.wav
0.98157,7500,S2,./data/set_a/__201101051105.wav
0.907528,8000,S2,./data/set_a/__201101051105.wav
0.914777,8500,S1,./data/set_a/__201101051105.wav
0.946445,9000,S2,./data/set_a/__201101051105.wav
0.918462,9500,S1,./data/set_a/__201101051105.wav
0.913162,13500,S1,./data/set_a/__201101051105.wav
0.912228,15500,S2,./data/set_a/__201101051105.wav
0.999823,19500,S1,./data/set_a/__201101051105.wav
0.928921,20500,S2,./data/set_a/__201101051105.wav
0.996894,21000,S2,./data/set_a/__201101051105.wav
0.947376,22000,S2,./data/set_a/__201101051105.wav
0.994256,30500,S2,./data/set_a/__201101051105.wav
0.900165,31500,S2,./data/set_a/__201101051105.wav
0.97599,32000,S1,./data/set_a/__201101051105.wav
0.916957,32500,S1,./data/set_a/__201101051105.wav
0.917504,34500,S2,./data/set_a/__201101051105.wav
0.987517,35500,S1,./data/set_a/__201101051105.wav
0.997071,36500,S2,./data/set_a/__201101051105.wav
0.981823,37000,S2,./data/set_a/__201101051105.wav
0.908153,37500,S2,./data/set_a/__201101051105.wav
0.912121,38000,S2,./data/set_a/__201101051105.wav
0.994378,39000,S2,./data/set_a/__201101051105.wav
0.982359,40000,S2,./data/set_a/__201101051105.wav
0.964376,40500,S1,./data/set_a/__201101051105.wav
0.969992,41500,S2,./data/set_a/__201101051105.wav
0.997414,43000,S2,./data/set_a/__201101051105.wav
0.972646,43500,S2,./data/set_a/__201101051105.wav
0.977149,45000,S1,./data/set_a/__201101051105.wav
0.917024,45500,S1,./data/set_a/__201101051105.wav
0.97283,46000,S2,./data/set_a/__201101051105.wav
0.920677,46500,S2,./data/set_a/__201101051105.wav
0.962743,47500,S2,./data/set_a/__201101051105.wav
0.937188,48000,S1,./data/set_a/__201101051105.wav
0.982671,49000,S2,./data/set_a/__201101051105.wav
0.91216,53500,S2,./data/set_a/__201101051105.wav
0.99038,54500,S2,./data/set_a/__201101051105.wav
0.996901,57000,S1,./data/set_a/__201101051105.wav
0.974993,57500,S1,./data/set_a/__201101051105.wav
0.987814,59000,S2,./data/set_a/__201101051105.wav
0.978091,59500,S2,./data/set_a/__201101051105.wav
0.94014,60000,S1,./data/set_a/__201101051105.wav
0.952856,61000,S1,./data/set_a/__201101051105.wav
0.941892,66000,S1,./data/set_a/__201101051105.wav
0.985142,67000,S1,./data/set_a/__201101051105.wav
0.987434,67500,S1,./data/set_a/__201101051105.wav
0.991343,68000,S2,./data/set_a/__201101051105.wav
0.914975,68500,S1,./data/set_a/__201101051105.wav
0.988118,69500,S1,./data/set_a/__201101051105.wav
0.950057,71000,S1,./data/set_a/__201101051105.wav
0.997084,71500,S2,./data/set_a/__201101051105.wav
0.983341,72000,S1,./data/set_a/__201101051105.wav
0.99446,73500,S1,./data/set_a/__201101051105.wav
0.955231,74000,S2,./data/set_a/__201101051105.wav
0.920449,74500,S2,./data/set_a/__201101051105.wav
0.97017,75500,S1,./data/set_a/__201101051105.wav
0.9304,76000,S1,./data/set_a/__201101051105.wav
0.920527,77500,S2,./data/set_a/__201101051105.wav
0.914223,79000,S1,./data/set_a/__201101051105.wav
0.978685,80500,S2,./data/set_a/__201101051105.wav
0.913612,81000,S2,./data/set_a/__201101051105.wav
0.970112,82500,S1,./data/set_a/__201101051105.wav
0.991917,83000,S2,./data/set_a/__201101051105.wav
0.982495,84500,S2,./data/set_a/__201101051105.wav
0.981786,86000,S2,./data/set_a/__201101051105.wav
0.91201,90500,S2,./data/set_a/__201101051105.wav
0.914293,94500,S1,./data/set_a/__201101051105.wav
0.969673,96000,S2,./data/set_a/__201101051105.wav
0.967361,96500,S2,./data/set_a/__201101051105.wav
0.934895,97000,S1,./data/set_a/__201101051105.wav
0.938478,97500,S2,./data/set_a/__201101051105.wav
0.97973,102500,S2,./data/set_a/__201101051105.wav
0.900952,103500,S1,./data/set_a/__201101051105.wav
0.952982,104000,S1,./data/set_a/__201101051105.wav
0.923282,104500,S1,./data/set_a/__201101051105.wav
0.986261,105500,S2,./data/set_a/__201101051105.wav
0.944362,109000,S2,./data/set_a/__201101051105.wav
0.9905,110000,S1,./data/set_a/__201101051105.wav
0.946283,111500,S1,./data/set_a/__201101051105.wav
0.937046,112000,S1,./data/set_a/__201101051105.wav
0.985695,114000,S2,./data/set_a/__201101051105.wav
0.988371,115500,S1,./data/set_a/__201101051105.wav
0.94102,117500,S2,./data/set_a/__201101051105.wav
0.95623,118000,S2,./data/set_a/__201101051105.wav
0.999493,119000,S1,./data/set_a/__201101051105.wav
0.990134,120000,S2,./data/set_a/__201101051105.wav
0.92666,121500,S2,./data/set_a/__201101051105.wav
0.953365,122000,S1,./data/set_a/__201101051105.wav
0.956474,123000,S2,./data/set_a/__201101051105.wav
0.968214,128500,S2,./data/set_a/__201101051105.wav
0.981974,129000,S2,./data/set_a/__201101051105.wav
0.959129,130500,S1,./data/set_a/__201101051105.wav
0.938067,131000,S1,./data/set_a/__201101051105.wav
0.973788,133000,S2,./data/set_a/__201101051105.wav
0.925265,133500,S2,./data/set_a/__201101051105.wav
0.95323,134000,S1,./data/set_a/__201101051105.wav
0.953545,138500,S2,./data/set_a/__201101051105.wav
0.92333,139000,S2,./data/set_a/__201101051105.wav
0.975601,141500,S2,./data/set_a/__201101051105.wav
0.985309,142500,S2,./data/set_a/__201101051105.wav
0.996824,143500,S1,./data/set_a/__201101051105.wav
0.97851,147500,S1,./data/set_a/__201101051105.wav
0.997519,153000,S1,./data/set_a/__201101051105.wav
0.991839,154000,S1,./data/set_a/__201101051105.wav
0.994918,155500,S2,./data/set_a/__201101051105.wav
0.973578,157000,S1,./data/set_a/__201101051105.wav
0.993215,157500,S2,./data/set_a/__201101051105.wav
0.950181,159000,S2,./data/set_a/__201101051105.wav
0.950261,165000,S2,./data/set_a/__201101051105.wav
0.986833,165500,S2,./data/set_a/__201101051105.wav
0.926625,166500,S1,./data/set_a/__201101051105.wav
0.924906,167000,S2,./data/set_a/__201101051105.wav
0.997462,168000,S2,./data/set_a/__201101051105.wav
0.905223,169500,S1,./data/set_a/__201101051105.wav
0.973372,170000,S1,./data/set_a/__201101051105.wav
0.974508,171000,S2,./data/set_a/__201101051105.wav
0.971907,171500,S1,./data/set_a/__201101051105.wav
0.917638,175500,S2,./data/set_a/__201101051105.wav
0.943452,177000,S1,./data/set_a/__201101051105.wav
0.90201,177500,S2,./data/set_a/__201101051105.wav
0.906247,178500,S2,./data/set_a/__201101051105.wav
0.988893,181000,S1,./data/set_a/__201101051105.wav
0.90631,182000,S1,./data/set_a/__201101051105.wav
0.932574,182500,S2,./data/set_a/__201101051105.wav
0.941912,183000,S2,./data/set_a/__201101051105.wav
0.976931,183500,S2,./data/set_a/__201101051105.wav
0.9366,185500,S1,./data/set_a/__201101051105.wav
0.920141,187000,S1,./data/set_a/__201101051105.wav
0.918946,190000,S1,./data/set_a/__201101051105.wav
0.990531,190500,S2,./data/set_a/__201101051105.wav
0.919731,191500,S2,./data/set_a/__201101051105.wav
0.953334,192000,S2,./data/set_a/__201101051105.wav
0.993253,194000,S2,./data/set_a/__201101051105.wav
0.96224,194500,S1,./data/set_a/__201101051105.wav
0.976812,195000,S1,./data/set_a/__201101051105.wav
0.978435,195500,S2,./data/set_a/__201101051105.wav
0.95199,202500,S2,./data/set_a/__201101051105.wav
0.921932,203500,S1,./data/set_a/__201101051105.wav
0.986086,204000,S2,./data/set_a/__201101051105.wav
0.905825,204500,S2,./data/set_a/__201101051105.wav
0.925751,206500,S1,./data/set_a/__201101051105.wav
0.982596,207500,S1,./data/set_a/__201101051105.wav
0.914615,208000,S2,./data/set_a/__201101051105.wav
0.993797,208500,S2,./data/set_a/__201101051105.wav
0.945337,211000,S2,./data/set_a/__201101051105.wav
0.935475,214500,S1,./data/set_a/__201101051105.wav
0.944171,219500,S2,./data/set_a/__201101051105.wav
0.997123,220000,S2,./data/set_a/__201101051105.wav
0.971686,220500,S2,./data/set_a/__201101051105.wav
0.94844,221500,S2,./data/set_a/__201101051105.wav
0.995147,223500,S1,./data/set_a/__201101051105.wav
0.91631,224500,S1,./data/set_a/__201101051105.wav
0.945073,225500,S1,./data/set_a/__201101051105.wav
0.963969,226000,S1,./data/set_a/__201101051105.wav
0.99773,228000,S2,./data/set_a/__201101051105.wav
0.986422,228500,S1,./data/set_a/__201101051105.wav
0.975246,229500,S1,./data/set_a/__201101051105.wav
0.997202,230000,S1,./data/set_a/__201101051105.wav
0.970626,231500,S2,./data/set_a/__201101051105.wav
0.987992,232500,S2,./data/set_a/__201101051105.wav
0.942333,233000,S1,./data/set_a/__201101051105.wav
0.947028,233500,S2,./data/set_a/__201101051105.wav
0.90763,234500,S1,./data/set_a/__201101051105.wav
0.993261,235000,S2,./data/set_a/__201101051105.wav
0.913548,237000,S1,./data/set_a/__201101051105.wav
0.961662,238500,S1,./data/set_a/__201101051105.wav
0.996103,239000,S1,./data/set_a/__201101051105.wav
0.927601,239500,S1,./data/set_a/__201101051105.wav
0.944743,241000,S2,./data/set_a/__201101051105.wav
0.983312,243500,S2,./data/set_a/__201101051105.wav
0.923866,244000,S2,./data/set_a/__201101051105.wav
0.959159,246000,S1,./data/set_a/__201101051105.wav
0.950106,246500,S2,./data/set_a/__201101051105.wav
0.97587,247000,S2,./data/set_a/__201101051105.wav
0.953628,247500,S1,./data/set_a/__201101051105.wav
0.975006,248000,S2,./data/set_a/__201101051105.wav
0.946661,251500,S2,./data/set_a/__201101051105.wav
0.997062,254000,S2,./data/set_a/__201101051105.wav
0.966809,255000,S2,./data/set_a/__201101051105.wav
0.938059,256000,S2,./data/set_a/__201101051105.wav
0.978975,258000,S1,./data/set_a/__201101051105.wav
0.926424,261000,S2,./data/set_a/__201101051105.wav
0.978655,262000,S2,./data/set_a/__201101051105.wav
0.940072,265000,S2,./data/set_a/__201101051105.wav
0.998762,265500,S2,./data/set_a/__201101051105.wav
0.985733,266000,S1,./data/set_a/__201101051105.wav
0.953465,268500,S1,./data/set_a/__201101051105.wav
0.963639,271500,S1,./data/set_a/__201101051105.wav
0.982593,272000,S1,./data/set_a/__201101051105.wav
0.954849,272500,S2,./data/set_a/__201101051105.wav
0.989297,280000,S2,./data/set_a/__201101051105.wav
0.960722,280500,S1,./data/set_a/__201101051105.wav
0.92519,284000,S1,./data/set_a/__201101051105.wav
0.984207,285500,S2,./data/set_a/__201101051105.wav
0.922419,287000,S1,./data/set_a/__201101051105.wav
0.932992,288000,S2,./data/set_a/__201101051105.wav
0.982741,290500,S2,./data/set_a/__201101051105.wav
0.969822,292000,S1,./data/set_a/__201101051105.wav
0.986287,292500,S2,./data/set_a/__201101051105.wav
0.980418,293000,S2,./data/set_a/__201101051105.wav
0.948425,294500,S1,./data/set_a/__201101051105.wav
0.998616,296500,S1,./data/set_a/__201101051105.wav
0.957072,297000,S1,./data/set_a/__201101051105.wav
0.942187,297500,S2,./data/set_a/__201101051105.wav
0.922886,299500,S1,./data/set_a/__201101051105.wav
0.990617,300000,S1,./data/set_a/__201101051105.wav
0.930564,301000,S1,./data/set_a/__201101051105.wav
0.965029,301500,S1,./data/set_a/__201101051105.wav
0.990155,304500,S1,./data/set_a/__201101051105.wav
0.943425,305000,S1,./data/set_a/__201101051105.wav
0.99657,305500,S1,./data/set_a/__201101051105.wav
0.908246,306000,S1,./data/set_a/__201101051105.wav
0.991002,306500,S2,./data/set_a/__201101051105.wav
0.99905,307500,S2,./data/set_a/__201101051105.wav
0.988254,308000,S2,./data/set_a/__201101051105.wav
0.973496,310500,S1,./data/set_a/__201101051105.wav
0.909164,311000,S2,./data/set_a/__201101051105.wav
0.981322,313000,S1,./data/set_a/__201101051105.wav
0.950647,313500,S2,./data/set_a/__201101051105.wav
0.90318,314000,S1,./data/set_a/__201101051105.wav
0.954219,316000,S2,./data/set_a/__201101051105.wav
0.987753,317000,S1,./data/set_a/__201101051105.wav
0.970463,317500,S1,./data/set_a/__201101051105.wav
0.953549,318000,S1,./data/set_a/__201101051105.wav
0.918669,319000,S2,./data/set_a/__201101051105.wav
0.906118,324000,S1,./data/set_a/__201101051105.wav
0.975498,324500,S2,./data/set_a/__201101051105.wav
0.911351,325500,S2,./data/set_a/__201101051105.wav
0.965483,326000,S1,./data/set_a/__201101051105.wav
0.932497,327000,S1,./data/set_a/__201101051105.wav
0.936375,328000,S2,./data/set_a/__201101051105.wav
0.933095,331500,S2,./data/set_a/__201101051105.wav
0.961129,333000,S2,./data/set_a/__201101051105.wav
0.927911,334000,S2,./data/set_a/__201101051105.wav
0.923082,334500,S2,./data/set_a/__201101051105.wav
0.990635,335000,S2,./data/set_a/__201101051105.wav
0.948716,336500,S2,./data/set_a/__201101051105.wav
0.991232,339000,S2,./data/set_a/__201101051105.wav
0.939224,340000,S1,./data/set_a/__201101051105.wav
0.971442,340500,S2,./data/set_a/__201101051105.wav
0.923469,342500,S1,./data/set_a/__201101051105.wav
0.907456,343000,S2,./data/set_a/__201101051105.wav
0.952976,0,S2,./data/set_a/__201101061552.wav
0.97688,500,S1,./data/set_a/__201101061552.wav
0.988431,1000,S2,./data/set_a/__201101061552.wav
0.940592,2000,S2,./data/set_a/__201101061552.wav
0.987116,3000,S1,./data/set_a/__201101061552.wav
0.970713,4000,S1,./data/set_a/__201101061552.wav
0.97547,5500,S2,./data/set_a/__201101061552.wav
0.974452,6000,S1,./data/set_a/__201101061552.wav
0.977605,6500,S1,./data/set_a/__201101061552.wav
0.99931,7000,S1,./data/set_a/__201101061552.wav
0.917614,7500,S2,./data/set_a/__201101061552.wav
0.985851,8000,S2,./data/set_a/__201101061552.wav
0.996859,10500,S1,./data/set_a/__201101061552.wav
0.99547,11500,S2,./data/set_a/__201101061552.wav
0.995964,12000,S1,./data/set_a/__201101061552.wav
0.956155,13500,S1,./data/set_a/__201101061552.wav
0.960831,14500,S1,./data/set_a/__201101061552.wav
0.9948,15000,S1,./data/set_a/__201101061552.wav
0.922109,16000,S2,./data/set_a/__201101061552.wav
0.995938,19500,S2,./data/set_a/__201101061552.wav
0.917561,20000,S2,./data/set_a/__201101061552.wav
0.981884,20500,S2,./data/set_a/__201101061552.wav
0.982974,21000,S2,./data/set_a/__201101061552.wav
0.999816,22000,S2,./data/set_a/__201101061552.wav
0.92699,23000,S1,./data/set_a/__201101061552.wav
0.998176,25000,S2,./data/set_a/__201101061552.wav
0.934228,25500,S2,./data/set_a/__201101061552.wav
0.915873,27500,S1,./data/set_a/__201101061552.wav
0.957343,30000,S1,./data/set_a/__201101061552.wav
0.98314,30500,S2,./data/set_a/__201101061552.wav
0.999884,31000,S1,./data/set_a/__201101061552.wav
0.989971,32000,S1,./data/set_a/__201101061552.wav
0.905322,33000,S2,./data/set_a/__201101061552.wav
0.999728,33500,S2,./data/set_a/__201101061552.wav
0.964561,34000,S1,./data/set_a/__201101061552.wav
0.998975,34500,S1,./data/set_a/__201101061552.wav
0.946115,35500,S1,./data/set_a/__201101061552.wav
0.999288,37000,S1,./data/set_a/__201101061552.wav
0.999873,37500,S2,./data/set_a/__201101061552.wav
0.964914,41000,S1,./data/set_a/__201101061552.wav
0.99617,41500,S1,./data/set_a/__201101061552.wav
0.972868,43000,S1,./data/set_a/__201101061552.wav
0.989915,45000,S1,./data/set_a/__201101061552.wav
0.937119,45500,S2,./data/set_a/__201101061552.wav
0.998198,46000,S1,./data/set_a/__201101061552.wav
0.980821,48500,S2,./data/set_a/__201101061552.wav
0.983172,49000,S2,./data/set_a/__201101061552.wav
0.961088,50500,S1,./data/set_a/__201101061552.wav
0.994967,51000,S1,./data/set_a/__201101061552.wav
0.999032,51500,S2,./data/set_a/__201101061552.wav
0.947981,53000,S1,./data/set_a/__201101061552.wav
0.975014,54500,S2,./data/set_a/__201101061552.wav
0.999882,55000,S1,./data/set_a/__201101061552.wav
0.99984,57000,S1,./data/set_a/__201101061552.wav
0.929917,57500,S1,./data/set_a/__201101061552.wav
0.977636,59500,S2,./data/set_a/__201101061552.wav
0.976645,61000,S2,./data/set_a/__201101061552.wav
0.996139,62000,S2,./data/set_a/__201101061552.wav
0.98482,62500,S1,./data/set_a/__201101061552.wav
0.97216,64000,S2,./data/set_a/__201101061552.wav
0.91279,64500,S2,./data/set_a/__201101061552.wav
0.984761,66000,S2,./data/set_a/__201101061552.wav
0.999821,67000,S1,./data/set_a/__201101061552.wav
0.92655,67500,S1,./data/set_a/__201101061552.wav
0.996511,68500,S2,./data/set_a/__201101061552.wav
0.958757,69500,S1,./data/set_a/__201101061552.wav
0.991418,70500,S1,./data/set_a/__201101061552.wav
0.978424,72500,S1,./data/set_a/__201101061552.wav
0.999575,73000,S2,./data/set_a/__201101061552.wav
0.912879,74000,S2,./data/set_a/__201101061552.wav
0.937108,75000,S2,./data/set_a/__201101061552.wav
0.936378,76000,S2,./data/set_a/__201101061552.wav
0.900885,77000,S2,./data/set_a/__201101061552.wav
0.912993,79000,S2,./data/set_a/__201101061552.wav
0.939572,80500,S2,./data/set_a/__201101061552.wav
0.997456,83000,S1,./data/set_a/__201101061552.wav
0.986137,83500,S1,./data/set_a/__201101061552.wav
0.928893,85000,S2,./data/set_a/__201101061552.wav
0.998301,86500,S1,./data/set_a/__201101061552.wav
0.972053,87000,S2,./data/set_a/__201101061552.wav
0.952621,88500,S1,./data/set_a/__201101061552.wav
0.984947,89000,S2,./data/set_a/__201101061552.wav
0.990747,92000,S2,./data/set_a/__201101061552.wav
0.957682,94500,S2,./data/set_a/__201101061552.wav
0.998289,95500,S2,./data/set_a/__201101061552.wav
0.999976,96000,S1,./data/set_a/__201101061552.wav
0.927067,96500,S2,./data/set_a/__201101061552.wav
